fecha,indicador,bloque,unidad,valor
2019-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,136.73288762821088
2019-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,145.08514342662795
2020-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,151.921596144624
2020-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,140.22429928699697
2020-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,146.29744581011494
2020-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,119.98719484892008
2020-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,132.75669428093985
2020-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,143.29376978229706
2020-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,158.85989528326877
2020-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,144.5810036683974
2020-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,133.95363039404674
2020-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,132.3463575442918
2020-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,139.37381320808277
2020-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,149.9753134869929
2021-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,151.01554674302818
2021-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,128.49517383267263
2021-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,144.92576527520643
2021-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,134.58537143165125
2021-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,146.80618291896502
2021-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,157.880613718325
2021-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,163.91217308132772
2021-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,158.17023301610752
2021-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,139.62006354084525
2021-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,129.2095573149981
2021-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,139.50962944151962
2021-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,154.85842301784933
2022-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,164.04625809745033
2022-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,136.4414492308093
2022-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,146.0160006277402
2022-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,138.64010864800056
2022-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,155.968328440601
2022-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,166.6415230807075
2022-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,159.6238001716511
2022-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,150.54356609646285
2022-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,133.9181755232668
2022-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,137.18813907725774
2022-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,145.59281787212953
2022-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,161.24217921321213
2023-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,166.2058356760076
2023-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,144.24530595478134
2023-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,165.0405805532426
2023-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,132.95555362961514
2023-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,144.0905904208616
2023-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,154.23736292940998
2023-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,158.68550125754138
2023-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,152.34219584346815
2023-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,144.13534999171964
2023-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,137.2771544489655
2023-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,142.68876243297763
2023-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,141.51866324817738
2024-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,156.76960401071955
2024-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,156.22470303165534
2024-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,152.198085383576
2024-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,135.2132682727557
2024-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,160.89583517138
2024-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,148.45274397575912
2024-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,165.4365766157473
2024-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,155.2397767202749
2024-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,137.183473880437
2024-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,135.751957748545
2024-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,136.1158544023994
2024-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,145.811944459274
2025-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,166.44389700391375
2025-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,156.33439889564903
2025-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,146.21817499571625
2025-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,129.68897315499115
2025-05-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,146.89977441052014
2025-06-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,161.83425327248702
2025-07-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,161.73952293795764
2025-08-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,152.5245211251662
2025-09-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,138.92235169361075
2025-10-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,138.56912599010457
2025-11-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,138.38026356150982
2025-12-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,159.91055723946968
2026-01-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,162.242195700409
2026-02-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,147.25250814936413
2026-03-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,154.57296796055303
2026-04-01,"EMAE · Electricidad, gas y agua",actividad_sectorial,índice 2004=100,138.0488370153524
2018-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,156.22569019364468
2018-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,156.51498904423008
2018-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,158.79495698801952
2018-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,159.64526151580114
2018-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,160.68353459504024
2018-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,162.14250251109902
2018-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,162.59416206110498
2018-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,162.6618166177855
2018-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.11509661954386
2018-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.41777832588284
2018-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.77554341932498
2018-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.41870060031732
2019-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.1276051854721
2019-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.80720309720408
2019-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,160.27433418660866
2019-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,160.43088847596317
2019-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,161.79533456795377
2019-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,162.68992123466077
2019-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.99845521375468
2019-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.5652188697805
2019-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.33650544951135
2019-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.90944722322106
2019-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.1209014419811
2019-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.81817557370792
2020-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.6666757549171
2020-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,158.40506748327485
2020-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,158.2821477576832
2020-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,145.01253267982364
2020-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,149.29120799861775
2020-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,149.84682365560792
2020-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,153.45982568224687
2020-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,153.09200799719278
2020-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,155.10667349005632
2020-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,156.5410600049721
2020-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,156.78657990555885
2020-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.8722199974234
2021-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,152.80922756101515
2021-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,154.16099455437632
2021-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,159.41394065016746
2021-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,156.14508984078356
2021-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.02468159172642
2021-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,157.9008985271138
2021-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,158.77894636450526
2021-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,161.676705118458
2021-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,163.43179660450963
2021-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.3654231281929
2021-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.78528955548063
2021-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,166.44216016789224
2022-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,160.1427902093397
2022-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,161.51263104819196
2022-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,165.2561364482656
2022-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.97304871090472
2022-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,165.95250746104833
2022-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,167.12104572473902
2022-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,167.95204738705226
2022-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,168.4840021395523
2022-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,169.35766230982802
2022-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,168.69910755685464
2022-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,169.29677822073538
2022-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,170.39460957652813
2023-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,164.43782749676507
2023-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,165.47497421922156
2023-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,169.77001047017473
2023-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,169.32158635350913
2023-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,170.39567407111338
2023-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.67069825181727
2023-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.72047850561106
2023-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.321096064978
2023-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.99517470798855
2023-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.39133310526347
2023-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.74498440249738
2023-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.90159048908862
2024-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,167.16123409687577
2024-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,168.49857387212643
2024-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.2699871446924
2024-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,170.42425713892567
2024-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.08497478471344
2024-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.07201437159503
2024-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.4261199416412
2024-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.6731346774989
2024-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.01343574154208
2024-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.23000109539657
2024-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.45947874992322
2024-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,174.40113326016336
2025-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,167.79089064712173
2025-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,168.38119266482943
2025-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.96304526390455
2025-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.38376769282078
2025-05-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.95272429565065
2025-06-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.0316839378383
2025-07-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.53385597387268
2025-08-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.46620086995514
2025-09-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,174.3118868562889
2025-10-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.6277516535362
2025-11-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,173.64548872485398
2025-12-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,174.54233881230664
2026-01-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,167.205475912339
2026-02-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,168.92124830404208
2026-03-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,172.29268983768748
2026-04-01,EMAE · Enseñanza,actividad_sectorial,índice 2004=100,171.29754515861305
2018-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.85987801953311
2018-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,81.76605513880965
2018-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,89.91284621148944
2018-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,86.70221506442336
2018-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,91.38780578884744
2018-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.07736275254575
2018-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.86153684061388
2018-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.8709948307419
2018-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,86.34973471047248
2018-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.61135102378434
2018-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,84.96184432409
2018-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.9743361569746
2019-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.57969840470805
2019-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,81.67892569728649
2019-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.53937343408204
2019-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.08293773601315
2019-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,92.88890660205008
2019-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.5519287218875
2019-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,91.64798142133564
2019-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,91.40403717979648
2019-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.26736212549979
2019-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,90.8762992398933
2019-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,86.66774777628373
2019-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,89.10509181738581
2020-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.023249167922
2020-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,85.9284724559555
2020-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,85.81213291012352
2020-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,69.76603413419802
2020-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,74.91088341776079
2020-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,75.1754802208495
2020-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,78.69808657418463
2020-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,80.99570861746433
2020-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,77.02575241331968
2020-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,79.67516748562818
2020-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,76.55309298106032
2020-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,80.78370021522805
2021-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,79.52679249531325
2021-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,75.8302054370675
2021-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,84.12847762083021
2021-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,82.53756031136325
2021-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,90.39575217016636
2021-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,87.02193241682453
2021-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,88.70168297513791
2021-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,90.4971781138322
2021-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,90.1226404956808
2021-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,91.93067438894028
2021-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,90.27128561259732
2021-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,92.47969143414902
2022-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,93.53114018676888
2022-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,84.6240056131197
2022-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,95.19459061851371
2022-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,95.47597844732374
2022-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,104.09606564983316
2022-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,96.64952605254052
2022-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,99.1392266450299
2022-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,102.0583834684795
2022-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,98.94218983386318
2022-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,102.76662360118192
2022-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,97.03481061842196
2022-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,102.3561988818582
2023-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,105.0154078792852
2023-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,94.21403558891387
2023-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,103.86414349021187
2023-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,102.05521615069266
2023-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,110.99519191799392
2023-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,105.45923778154052
2023-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,107.05993274341894
2023-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,109.17266105569152
2023-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,106.8222614009488
2023-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,109.13832423735516
2023-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,105.46173361293891
2023-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,110.44849703625609
2024-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,112.66126808418974
2024-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,104.88424730841224
2024-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,110.60269501459676
2024-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,110.95347131748429
2024-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,119.3456611842752
2024-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,109.3500814190996
2024-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,113.30323329644688
2024-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,116.315523087894
2024-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,115.83738667656328
2024-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,118.51599940217214
2024-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,113.8015394826107
2024-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,118.6774315974072
2025-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,122.43324526042862
2025-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,110.36478759199866
2025-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,116.99841386620304
2025-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,116.10330270732648
2025-05-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,125.01539867078142
2025-06-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,121.610241089536
2025-07-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,128.55061989546488
2025-08-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,127.29105682101638
2025-09-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,125.16006283992336
2025-10-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,128.19368696345484
2025-11-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,122.00005527215065
2025-12-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,130.30262662011546
2026-01-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,135.21037981007134
2026-02-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,121.4987063044339
2026-03-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,136.231922443467
2026-04-01,EMAE · Explotación de minas y canteras,actividad_sectorial,índice 2004=100,135.9087216752179
2018-01-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,177.3312091113054
2018-02-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,169.5066830724903
2018-03-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,166.3910058670995
2018-04-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,159.05711431700018
2018-05-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,153.29865529767667
2018-06-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,149.72378013333596
2018-07-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,167.9522531138199
2018-08-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,165.44204368160015
2018-09-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,160.66081490880808
2018-10-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,170.70566747118352
2018-11-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,171.76121811084047
2018-12-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,173.11375650668802
2019-01-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,174.1136177647323
2019-02-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,164.17641236864702
2019-03-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,160.53687602041313
2019-04-01,EMAE · Hoteles y restaurantes,actividad_sectorial,índice 2004=100,156.29459486217505
